Avg_Lifetime_Value,Total_Claim_Amount,Total_Policies,Avg_Monthly_Premium,Avg_Income,Total_Positive_Responses,Avg_Open_Complaints,Avg_Months_Since_Claim,High_Value_Customer,Cross_Sell_Potential,Engaged_Customer,Recency_Since_Last_Policy,Potential_Revenue_Increase,State,Coverage,Education,EmploymentStatus,Vehicle_Class,Premium_Affordability,Risk_Category,Retention_Risk,Cluster
8409.067687,508.8,5.0,106.0,33397.0,0,0.0,31.0,0,1,0,15,106.0,Oregon,Basic,High School or Below,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4407.769164,114.097383,3.0,62.0,0.0,0,0.0,18.0,0,1,0,34,62.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
5366.779081,223.174067,4.0,70.0,0.0,0,0.0,5.0,0,1,0,29,70.0,Oregon,Basic,Doctor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2676.948677,340.8,1.0,71.0,0.0,0,0.0,17.0,0,0,0,6,0.0,Arizona,Basic,Master,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
7575.647415,784.8,4.0,109.0,0.0,0,0.0,30.0,0,1,0,87,109.0,Arizona,Basic,High School or Below,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
15487.44072,441.138769,2.0,129.0,69161.0,0,0.0,24.0,1,0,0,50,0.0,Arizona,Extended,Bachelor,Employed,Sports Car,High,Medium,Low,Stable Revenue Contributors
8609.158215,289.040734,3.0,107.0,79090.0,1,0.0,2.0,0,1,1,74,107.0,Oregon,Basic,Bachelor,Employed,SUV,High,Medium,Low,Balanced Portfolio
6289.014959,32.228778,3.0,80.0,50269.0,0,0.0,15.0,0,1,0,88,80.0,California,Extended,Master,Employed,Two-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
5790.462518,350.4,4.0,73.0,52443.0,0,1.0,0.0,0,1,0,47,73.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
4422.615495,556.8,1.0,116.0,35979.0,0,2.0,34.0,0,0,0,28,0.0,California,Basic,High School or Below,Employed,Sports Car,High,Medium,Medium,"High Income, Moderate Engagement"
2364.43161,199.37361,1.0,62.0,46264.0,0,0.0,17.0,0,0,0,75,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2630.009217,374.4,1.0,78.0,0.0,0,1.0,14.0,0,0,0,23,0.0,Arizona,Extended,High School or Below,Unemployed,Four-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
13117.52215,532.8,2.0,111.0,84311.0,0,4.0,11.0,1,0,0,98,0.0,California,Basic,High School or Below,Employed,SUV,High,Medium,High,Stable Revenue Contributors
2906.893312,66.667784,1.0,72.0,45128.0,0,0.0,13.0,0,0,0,34,0.0,Washington,Basic,High School or Below,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
6953.952351,398.735257,7.0,87.0,43221.0,0,0.0,33.0,0,1,0,51,87.0,California,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4118.588554,494.4,1.0,103.0,69379.0,1,0.0,14.0,0,0,1,79,0.0,California,Premium,Bachelor,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
9501.005425,472.391125,8.5,119.0,46855.0,0,0.0,13.0,0,1,0,94,119.0,Oregon,Basic,College,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4779.893422,112.268583,1.0,119.0,54194.0,0,1.0,9.0,0,0,0,90,0.0,Washington,Basic,High School or Below,Employed,SUV,High,Low,Medium,"High Income, Moderate Engagement"
6575.451884,464.714188,7.0,82.0,84146.0,0,0.0,0.0,0,1,0,79,82.0,California,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3861.486269,281.110788,1.0,95.0,93272.0,1,0.0,3.0,0,0,1,54,0.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
9357.737821,56.731578,3.0,117.0,33060.0,0,0.0,19.0,0,1,0,91,117.0,Washington,Premium,High School or Below,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
2491.257604,329.206567,1.0,65.0,25965.0,1,0.0,23.0,0,0,1,27,0.0,Washington,Basic,High School or Below,Medical Leave,Four-Door Car,High,Medium,Low,Balanced Portfolio
8569.36439,957.134978,8.0,117.0,0.0,0,0.0,13.0,0,1,0,11,117.0,Arizona,Basic,Doctor,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
15118.89548,432.480275,2.0,62.0,58883.0,0,0.0,1.0,1,0,0,47,0.0,Nevada,Basic,Doctor,Employed,Two-Door Car,High,Medium,Low,Stable Revenue Contributors
8096.312478,314.143133,2.0,67.0,85483.0,0,0.0,8.0,0,0,0,15,0.0,Oregon,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2452.360892,496.8,1.0,69.0,0.0,0,0.0,13.0,0,0,0,75,0.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,510.976913,2.0,72.0,0.0,0,0.0,20.0,1,0,0,11,0.0,Oregon,Basic,Bachelor,Unemployed,Two-Door Car,Low,Medium,Low,Stable Revenue Contributors
2320.750557,377.24342,1.0,61.0,19581.0,0,0.0,32.0,0,0,0,27,0.0,Arizona,Basic,College,Medical Leave,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7107.655397,541.561209,2.0,61.0,0.0,0,0.0,2.0,0,0,0,15,0.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
7842.377593,291.890464,3.0,99.0,51001.0,0,1.0,13.0,0,1,0,49,99.0,Oregon,Extended,College,Employed,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
9775.816061,478.609999,7.0,123.0,55632.0,0,0.0,35.0,0,1,0,98,123.0,Oregon,Extended,Bachelor,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3233.262049,705.6,1.0,98.0,0.0,0,1.0,33.0,0,0,0,87,0.0,California,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
3807.528493,828.0,1.0,115.0,0.0,0,0.0,16.0,0,0,0,89,0.0,California,Premium,College,Unemployed,Four-Door Car,Low,High,Low,"High Income, Moderate Engagement"
5129.608404,343.139611,1.0,126.0,72433.0,0,0.0,34.0,0,0,0,48,0.0,California,Extended,Master,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
2866.779811,518.4,1.0,72.0,81763.0,0,1.0,22.0,0,0,0,12,0.0,Oregon,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
9102.902307,547.2,6.0,114.0,73759.0,0,3.0,2.0,0,1,0,25,114.0,Washington,Premium,Doctor,Employed,Four-Door Car,High,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
8331.648336,856.8,3.0,119.0,0.0,0,0.0,3.0,0,1,0,54,119.0,Oregon,Basic,Bachelor,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,345.6,2.0,72.0,26463.0,0,0.0,28.0,1,0,0,93,0.0,Oregon,Basic,Doctor,Medical Leave,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
16414.039911750002,960.399730125,6.0,170.5,68568.0,0,1.0,5.0,1,1,0,28,180.0,Oregon,Extended,Master,Employed,Luxury Car,High,High,Medium,Stable Revenue Contributors
5714.232848,425.924132,6.0,71.0,79719.0,0,0.0,12.0,0,1,0,87,71.0,California,Basic,Doctor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5568.947534,407.440238,7.0,79.0,0.0,1,1.0,21.0,0,1,1,53,79.0,Washington,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Medium,Balanced Portfolio
5364.469352,589.628918,1.0,135.0,53562.0,0,0.0,24.0,0,0,0,35,0.0,Oregon,Extended,Bachelor,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
7804.022473,926.4,1.0,170.5,70833.0,0,0.0,15.0,0,0,0,33,0.0,California,Basic,High School or Below,Employed,Luxury SUV,High,High,Low,"High Income, Moderate Engagement"
6360.649533,323.1897,1.0,160.0,41195.0,0,0.0,32.0,0,0,0,33,0.0,California,Premium,High School or Below,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
5507.155471,107.985836,3.0,69.0,74960.0,0,1.0,11.0,0,1,0,44,69.0,Nevada,Basic,Master,Employed,Four-Door Car,High,Low,Medium,"Moderate Income, Lower Cross-Sell Potential"
5714.562292,167.028453,3.0,72.0,74905.0,0,0.0,16.0,0,1,0,35,72.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4031.539471,842.4,1.0,117.0,0.0,0,0.0,2.0,0,0,0,41,0.0,Oregon,Premium,College,Unemployed,Four-Door Car,Low,High,Low,"High Income, Moderate Engagement"
7521.282545,960.399730125,3.0,115.0,0.0,0,0.0,33.0,0,1,0,0,115.0,Oregon,Basic,Bachelor,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
5247.852585,554.4,3.0,77.0,0.0,0,0.0,0.0,0,1,0,84,77.0,Oregon,Extended,Bachelor,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7317.014254,340.453606,2.0,63.0,24083.0,0,1.0,22.0,0,0,0,2,0.0,Arizona,Basic,College,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
4529.072491,5.453269,1.0,112.0,94757.0,0,0.0,0.0,0,0,0,25,0.0,Oregon,Premium,College,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
2346.675378,297.6,1.0,62.0,22932.0,0,0.0,2.0,0,0,0,97,0.0,Nevada,Basic,Bachelor,Medical Leave,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2359.423599,352.394515,1.0,63.0,19864.0,1,0.0,22.0,0,0,1,96,0.0,Oregon,Basic,Bachelor,Disabled,Four-Door Car,High,Medium,Low,Balanced Portfolio
2471.528431,114.273025,1.0,61.0,95697.0,1,0.0,16.0,0,0,1,55,0.0,Oregon,Basic,High School or Below,Employed,Two-Door Car,High,Low,Low,Balanced Portfolio
7614.830065,420.606785,5.0,96.0,35045.0,0,0.0,21.0,0,1,0,47,96.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2537.969253,307.2,1.0,64.0,37612.0,0,0.0,0.0,0,0,0,32,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4799.621411,312.0,4.0,65.0,0.0,0,0.0,11.0,0,1,0,25,65.0,California,Basic,Bachelor,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4885.162511,604.8,1.0,126.0,26372.0,0,0.0,11.0,0,0,0,7,0.0,Arizona,Extended,High School or Below,Disabled,SUV,High,Medium,Low,"High Income, Moderate Engagement"
5015.643575,537.315879,1.0,125.0,73809.0,0,0.0,5.0,0,0,0,57,0.0,California,Extended,College,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
7957.630101,430.29174,2.0,67.0,51125.0,0,0.0,3.0,0,0,0,67,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5785.223477,293.86579,5.0,72.0,31320.0,0,0.0,30.0,0,1,0,95,72.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
15114.40241,480.0,2.0,100.0,28513.0,1,1.0,4.0,1,0,1,22,0.0,Arizona,Basic,High School or Below,Medical Leave,SUV,High,Medium,Medium,Balanced Portfolio
4526.126785,307.2,3.0,64.0,0.0,0,1.0,32.0,0,1,0,89,64.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
4892.435461,408.374746,3.0,62.0,21709.0,0,0.0,28.0,0,1,0,17,62.0,Oregon,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8845.073706,328.502498,3.0,109.0,95850.0,0,0.0,3.0,0,1,0,16,109.0,California,Basic,High School or Below,Employed,Sports Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
10036.53634,960.399730125,8.0,134.0,0.0,0,1.0,15.0,1,1,0,92,134.0,Oregon,Extended,High School or Below,Unemployed,SUV,Low,High,Medium,"Moderate Income, Lower Cross-Sell Potential"
8930.139728,554.522969,2.0,82.0,0.0,0,0.0,25.0,0,0,0,63,0.0,Oregon,Extended,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
4458.113369,312.0,3.0,65.0,17622.0,1,1.0,1.0,0,1,1,36,65.0,Arizona,Basic,Bachelor,Retired,Four-Door Car,High,Medium,Medium,Balanced Portfolio
16414.039911750002,32.00761,2.0,94.0,62370.0,0,2.0,4.0,1,0,0,10,0.0,Washington,Extended,College,Employed,Four-Door Car,High,Low,Medium,Stable Revenue Contributors
4334.210791,960.399730125,1.0,116.0,0.0,0,0.0,6.0,0,0,0,87,0.0,Oregon,Premium,Bachelor,Unemployed,Four-Door Car,Low,High,Low,"High Income, Moderate Engagement"
8649.997286,824.597262,3.0,115.0,0.0,0,0.0,0.0,0,1,0,3,115.0,Arizona,Premium,Bachelor,Unemployed,Four-Door Car,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,940.8,2.0,170.5,23444.0,0,0.0,7.0,1,0,0,62,0.0,Arizona,Premium,Bachelor,Disabled,SUV,Medium,High,Low,Stable Revenue Contributors
2423.259778,67.618365,1.0,65.0,15585.0,0,0.0,22.0,0,0,0,24,0.0,Nevada,Basic,Bachelor,Medical Leave,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
2199.516645,297.6,1.0,62.0,0.0,0,0.0,29.0,0,0,0,72,0.0,Arizona,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,169.226996,2.0,116.0,76912.0,0,2.0,0.0,1,0,0,55,0.0,California,Basic,High School or Below,Employed,Sports Car,High,Medium,Medium,Stable Revenue Contributors
16414.039911750002,199.79727,2.0,76.0,88592.0,0,0.0,19.0,1,0,0,1,0.0,Washington,Extended,College,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
8474.634723,350.4,2.0,73.0,58488.0,0,2.0,29.0,0,0,0,15,0.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
7283.934392,177.635183,1.0,170.5,79055.0,0,1.0,32.0,0,0,0,24,0.0,Oregon,Basic,College,Employed,Luxury SUV,High,Medium,Medium,"High Income, Moderate Engagement"
10781.61334,321.6,2.0,67.0,73026.0,0,0.0,29.0,1,0,0,81,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
4050.506193,308.749796,1.0,101.0,88454.0,0,0.0,8.0,0,0,0,89,0.0,Oregon,Basic,College,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
5123.484988,252.330905,5.0,64.0,72096.0,0,0.0,24.0,0,1,0,92,64.0,Washington,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,109.69048,2.0,86.0,20031.0,0,0.0,4.0,1,0,0,83,0.0,Oregon,Extended,High School or Below,Disabled,Four-Door Car,High,Low,Low,Stable Revenue Contributors
5452.171237,321.6,8.5,67.0,88567.0,0,0.0,9.0,0,1,0,89,67.0,Nevada,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2545.518369,308.240792,1.0,64.0,29250.0,0,0.0,27.0,0,0,0,30,0.0,Oregon,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
11905.06754,840.179082,2.0,115.0,0.0,0,0.0,19.0,1,0,0,39,0.0,Arizona,Premium,High School or Below,Unemployed,Four-Door Car,Low,High,Low,Stable Revenue Contributors
10892.90825,436.8,2.0,91.0,68025.0,0,0.0,15.0,1,0,0,17,0.0,California,Extended,College,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
6521.368813,393.6,8.0,82.0,72608.0,1,3.0,26.0,0,1,1,19,82.0,Arizona,Extended,College,Employed,Four-Door Car,High,Medium,High,Balanced Portfolio
6271.315156,347.595108,3.0,79.0,94880.0,0,3.0,18.0,0,1,0,73,79.0,Oregon,Extended,College,Employed,Four-Door Car,High,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
4942.630606,118.446235,7.0,65.0,23285.0,0,0.0,30.0,0,1,0,22,65.0,Washington,Basic,College,Medical Leave,Two-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
4715.321344,308.15089,3.0,65.0,0.0,0,0.0,19.0,0,1,0,56,65.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,950.4,2.0,170.5,17130.0,0,0.0,1.0,1,0,0,58,0.0,Oregon,Basic,Bachelor,Medical Leave,Luxury SUV,Medium,High,Low,Stable Revenue Contributors
4836.747754,960.399730125,1.0,136.0,0.0,0,0.0,8.0,0,0,0,2,0.0,California,Extended,Bachelor,Unemployed,SUV,Low,High,Low,"High Income, Moderate Engagement"
9824.745841,393.6,2.0,82.0,23923.0,0,1.0,29.0,0,0,0,61,0.0,Washington,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
5574.618901,371.679189,3.0,71.0,20075.0,0,0.0,0.0,0,1,0,28,71.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5389.499465,57.712985,1.0,136.0,66429.0,1,0.0,35.0,0,0,1,93,0.0,California,Extended,College,Employed,Sports Car,High,Low,Low,Balanced Portfolio
7860.086842,697.010998,8.0,104.0,21726.0,0,0.0,20.0,0,1,0,79,104.0,Nevada,Basic,Doctor,Disabled,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,552.0,2.0,115.0,0.0,0,0.0,3.0,1,0,0,22,0.0,Arizona,Basic,Bachelor,Unemployed,SUV,Low,Medium,Low,Stable Revenue Contributors
9321.284825,572.522796,2.0,64.0,0.0,0,0.0,26.0,0,0,0,99,0.0,Arizona,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
9191.672825,547.2,8.0,114.0,77603.0,0,0.0,10.0,0,1,0,83,114.0,Washington,Basic,High School or Below,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5904.847853,274.165887,3.0,74.0,89953.0,0,0.0,3.0,0,1,0,42,74.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
6292.735356,73.719521,7.0,79.0,26577.0,0,0.0,9.0,0,1,0,40,79.0,Arizona,Extended,Bachelor,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
4318.433036,639.769748,1.0,110.0,17572.0,0,0.0,0.0,0,0,0,35,0.0,Oregon,Premium,College,Disabled,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2895.522489,231.969205,1.0,72.0,46267.0,0,0.0,4.0,0,0,0,73,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5580.916514,416.2618,3.0,70.0,31972.0,0,0.0,4.0,0,1,0,89,70.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
9048.983447,571.2,3.0,119.0,0.0,1,0.0,9.0,0,1,1,8,119.0,Nevada,Basic,High School or Below,Unemployed,Sports Car,Low,Medium,Low,Balanced Portfolio
2903.024168,355.2,1.0,74.0,36845.0,0,0.0,14.0,0,0,0,33,0.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2776.629135,554.4,1.0,77.0,0.0,0,0.0,6.0,0,0,0,36,0.0,California,Extended,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,336.0,2.0,70.0,11656.0,0,0.0,19.0,1,0,0,8,0.0,California,Basic,College,Disabled,Two-Door Car,High,Medium,Low,Stable Revenue Contributors
5761.11121,207.828024,5.0,73.0,28919.0,0,0.0,11.0,0,1,0,76,73.0,Oregon,Basic,College,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
6019.960469,662.4,4.0,92.0,0.0,0,0.0,3.0,0,1,0,28,92.0,California,Extended,College,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5492.388442,174.327925,1.0,136.0,74271.0,0,0.0,1.0,0,0,0,79,0.0,California,Extended,Bachelor,Employed,Sports Car,High,Medium,Low,"High Income, Moderate Engagement"
5481.502923,177.948654,4.0,68.0,70795.0,0,0.0,10.0,0,1,0,95,68.0,California,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4838.877084,700.331425,5.0,66.0,0.0,0,0.0,2.0,0,1,0,45,66.0,Nevada,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5427.174517,345.6,3.0,72.0,27677.0,0,1.0,10.0,0,1,0,82,72.0,Oregon,Basic,College,Medical Leave,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
2810.464447,340.8,1.0,71.0,26790.0,1,0.0,4.0,0,0,1,41,0.0,Oregon,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
5482.549359,251.294821,4.0,68.0,79325.0,0,0.0,4.0,0,1,0,31,68.0,Washington,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
15808.75757,593.779554,2.0,130.0,86347.0,0,0.0,17.0,1,0,0,93,0.0,Oregon,Extended,College,Employed,Sports Car,High,Medium,Low,Stable Revenue Contributors
16414.039911750002,542.4,2.0,113.0,18495.0,1,0.0,10.0,1,0,1,15,0.0,Arizona,Basic,High School or Below,Disabled,SUV,High,Medium,Low,Balanced Portfolio
2530.705137,61.769564,1.0,63.0,89451.0,1,0.0,11.0,0,0,1,2,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,Balanced Portfolio
2395.968567,191.365686,1.0,61.0,38460.0,0,0.0,11.0,0,0,0,98,0.0,Arizona,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
5077.320916,525.6,3.0,73.0,0.0,0,0.0,26.0,0,1,0,84,73.0,Arizona,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2569.692441,164.328953,1.0,64.0,79297.0,0,0.0,14.0,0,0,0,44,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4897.041423,331.2,4.0,69.0,24383.0,0,2.0,4.0,0,1,0,78,69.0,Nevada,Basic,Bachelor,Medical Leave,Four-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,489.6,2.0,102.0,0.0,1,0.0,35.0,1,0,1,48,0.0,California,Basic,College,Unemployed,SUV,Low,Medium,Low,Balanced Portfolio
2353.179121,501.153571,1.0,66.0,0.0,0,0.0,11.0,0,0,0,73,0.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
3301.518961,427.2,1.0,89.0,0.0,0,0.0,10.0,0,0,0,83,0.0,California,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16272.74322,366.0396,2.0,103.0,83589.0,0,0.0,27.0,1,0,0,65,0.0,California,Basic,Bachelor,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
5597.12496,667.2,1.0,139.0,37995.0,1,0.0,16.0,0,0,1,50,0.0,Washington,Extended,High School or Below,Employed,SUV,High,Medium,Low,Balanced Portfolio
4762.823136,366.212945,3.0,65.0,0.0,0,0.0,10.0,0,1,0,11,65.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8754.233404,39.49793,6.0,109.0,51209.0,0,0.0,35.0,0,1,0,3,109.0,California,Basic,High School or Below,Employed,SUV,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
5237.477743,934.656068,1.0,131.0,33554.0,0,0.0,25.0,0,0,0,36,0.0,Arizona,Extended,College,Employed,SUV,High,High,Low,"High Income, Moderate Engagement"
